id,source,topic_id,topic_label,matched_topics,snowball_relation,snowball_seed_title,title,authors,year,publication_date,doi,url,is_open_access,cited_by_count,relevance_score,concepts,abstract
d01aac981118374c,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Deep Learning Enabled Semantic Communication Systems,Huiqiang Xie; Zhijin Qin; Geoffrey Ye Li; Biing‐Hwang Juang,2021,2021-01-01,10.1109/tsp.2021.3071210,https://doi.org/10.1109/tsp.2021.3071210,True,1346,26,Computer science; Communications system; Artificial intelligence; Deep learning; Natural language processing; Sentence; Semantic similarity; Machine learning; Speech recognition; Telecommunications,"Recently, deep learned enabled end-to-end communication systems have been developed to merge all physical layer blocks in the traditional communication systems, which make joint transceiver optimization possible. Powered by deep learning, natural language processing has achieved great success in analyzing and understanding a large amount of language texts. Inspired by research results in both areas, we aim to provide a new view on communication systems from the semantic level. Particularly, we propose a deep learning based semantic communication system, named DeepSC, for text transmission. Based on the Transformer, the DeepSC aims at maximizing the system capacity and minimizing the semantic errors by recovering the meaning of sentences, rather than bit- or symbol-errors in traditional communications. Moreover, transfer learning is used to ensure the DeepSC applicable to different communication environments and to accelerate the model training process. To justify the performance of semantic communications accurately, we also initialize a new metric, named sentence similarity. Compared with the traditional communication system without considering semantic information exchange, the proposed DeepSC is more robust to channel variation and is able to achieve better performance, especially in the low signal-to-noise (SNR) regime, as demonstrated by the extensive simulation results."
db0dc786e520c874,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",Semi-tightly coupled integration of multi-GNSS PPP and S-VINS for precise positioning in GNSS-challenged environments,Xingxing Li; Xuanbin Wang; Jianchi Liao; Xin Li; Shengyu Li; Hongbo Lyu,2021,2021-01-04,10.1186/s43020-020-00033-9,https://doi.org/10.1186/s43020-020-00033-9,True,143,26,GNSS applications; Computer science; Precise Point Positioning; Satellite system; Inertial navigation system; Real-time computing; Satellite navigation; GNSS augmentation; Global Positioning System; Inertial frame of reference; Telecommunications; Physics,"Abstract Because of its high-precision, low-cost and easy-operation, Precise Point Positioning (PPP) becomes a potential and attractive positioning technique that can be applied to self-driving cars and drones. However, the reliability and availability of PPP will be significantly degraded in the extremely difficult conditions where Global Navigation Satellite System (GNSS) signals are blocked frequently. Inertial Navigation System (INS) has been integrated with GNSS to ameliorate such situations in the last decades. Recently, the Visual-Inertial Navigation Systems (VINS) with favorable complementary characteristics is demonstrated to realize a more stable and accurate local position estimation than the INS-only. Nevertheless, the system still must rely on the global positions to eliminate the accumulated errors. In this contribution, we present a semi-tight coupling framework of multi-GNSS PPP and Stereo VINS (S-VINS), which achieves the bidirectional location transfer and sharing in two separate navigation systems. In our approach, the local positions, produced by S-VINS are integrated with multi-GNSS PPP through a graph-optimization based method. Furthermore, the accurate forecast positions with S-VINS are fed back to assist PPP in GNSS-challenged environments. The statistical analysis of a GNSS outage simulation test shows that the S-VINS mode can effectively suppress the degradation of positioning accuracy compared with the INS-only mode. We also carried out a vehicle-borne experiment collecting multi-sensor data in a GNSS-challenged environment. For the complex driving environment, the PPP positioning capability is significantly improved with the aiding of S-VINS. The 3D positioning accuracy is improved by 49.0% for Global Positioning System (GPS), 40.3% for GPS + GLOANSS (Global Navigation Satellite System), 45.6% for GPS + BDS (BeiDou navigation satellite System), and 51.2% for GPS + GLONASS + BDS. On this basis, the solution with the semi-tight coupling scheme of multi-GNSS PPP/S-VINS achieves the improvements of 41.8–60.6% in 3D positioning accuracy compared with the multi-GNSS PPP/INS solutions."
00ba4f57dcb95af9,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Artificial Intelligence for UAV-Enabled Wireless Networks: A Survey,Mohamed-Amine Lahmeri; Mustafa A. Kishk; Mohamed‐Slim Alouini,2021,2021-01-01,,https://openalex.org/W3159935161,False,128,26,Computer science; Wireless; Wireless network; Telecommunications,"Unmanned aerial vehicles (UAVs) are considered as one of the promising technologies for the next-generation wireless communication networks. Their mobility and their ability to establish line of sight (LOS) links with the users made them key solutions for many potential applications. In the same vein, artificial intelligence (AI) is growing rapidly nowadays and has been very successful, particularly due to the massive amount of the available data. As a result, a significant part of the research community has started to integrate intelligence at the core of UAVs networks by applying AI algorithms in solving several problems in relation to drones. In this article, we provide a comprehensive overview of some potential applications of AI in UAV-based networks. We also highlight the limits of the existing works and outline some potential future applications of AI for UAVs networks."
feceaaf2b73d01ca,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",UAV sensor failures dataset: Biomisa arducopter sensory critique (BASiC),Muhammad Waqas Ahmad; Muhammad Usman Akram,2024,2024-01-15,10.1016/j.dib.2024.110069,https://doi.org/10.1016/j.dib.2024.110069,True,9,26,Autopilot; Compass; Computer science; Global Positioning System; Context (archaeology); Accelerometer; Real-time computing; Heading (navigation); Software; Wireless; Simulation; Control engineering,"Unmanned aerial vehicles (UAV) rely on a variety of sensors to perceive and navigate their airborne environment with precision. The autopilot software interprets this sensory data, acting as the control mechanism for autonomous flights. As UAVs are exposed to physical environment, they are vulnerable to potential impairments in their sensory mechanism. Their real-time interactions with the actual atmosphere make them susceptible to cyber exploitations as well, where sensory data alterations through counterfeit wireless signals pose a significant threat. In this context, sensor failures can result into unsafe flight conditions, as the fault handling logic may fail to anticipate the context of the issue, allowing autopilot to execute operations without necessary adjustments. Untimely control of sensor failures can result in mid-air collisions or crashes. To address these challenges, we created Biomisa Arducopter Sensory Critique (BASiC) dataset, a state-of-the-art resource for UAV sensor failure analysis. The BASiC dataset comprises 70 autonomous flight data, spanning over 7 hours. It encompasses 3+ hours of (each) pre-failure and post-failure data, along with 1+ hour of no-failure data. We selected the ArduPilot platform as our demonstration aerial vehicle to conduct the experiments. By engineering Software in the Loop (SITL) parameters, we effectively executed sensor failure test simulations. Our dataset incorporates six representative sensors failures which are critical to UAV operations: global positioning system (GPS) for precise aerial positioning, remote control for communication with the ground control station (GCS), accelerometer for measuring linear acceleration, gyroscope for rotational acceleration measurement, compass providing heading information, and barometer for maintaining flight height based on atmospheric pressure data. The availability of the BASiC dataset will benefit the research community, empowering researchers to explore and experiment with state-of-the-art deep learning models by tailoring them for time series signal analysis. It may also contribute in enhancing the safety and reliability of mission-critical autonomous UAV flights."
24205d60153c942d,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",A Local Reaction Anti-Jamming Scheme for UAV Swarms,Kexin Li; Chan Wang; Ming Lei; Ming-Min Zhao; Min-Jian Zhao,2020,2020-11-01,10.1109/vtc2020-fall49728.2020.9348489,https://doi.org/10.1109/vtc2020-fall49728.2020.9348489,False,8,26,Jamming; Frequency-hopping spread spectrum; Computer science; Swarm behaviour; Network packet; Computer network; Node (physics); Transmission (telecommunications); Channel (broadcasting); Scheme (mathematics); Wireless; Real-time computing,"Unmanned aerial vehicle (UAV) swarms (or UAV networks) are vulnerable to jamming attacks due to the shared wireless transmission medium. In order to address this difficulty, frequency hopping based anti-jamming schemes are commonly used in the literature, however, their performance is usually limited due to the unique mobility feature of UAV swarms. In this work, a practical local reaction anti-jamming (LRAJ) scheme is proposed to reduce the packet transmission delay when the jammed nodes are dynamically changing. In the proposed scheme, the jammed nodes and their one-hop neighbors determine their node types at each frequency (channel) by exchanging information about the states of their corresponding frequencies, and performing adaptive frequency hopping (AFH) accordingly. In the mean time, the unjammed nodes can still maintain their normal operations. Therefore, with the aid of the proposed LRAJ scheme, the considered UAV swarm is able to resist malicious jamming attacks in the local area. Simulation results validate the effectiveness of the proposed scheme."
027977a7cf4fa41f,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Energy-Efficient Federated Learning Over UAV-Enabled Wireless Powered Communications,Quoc‐Viet Pham; Mai Le; Thien Huynh‐The; Zhu Han; Won–Joo Hwang,2022,2022-02-10,10.1109/tvt.2022.3150004,https://doi.org/10.1109/tvt.2022.3150004,False,147,25,Computer science; Unavailability; Upload; Wireless; Resource allocation; Energy consumption; Distributed computing; Efficient energy use; Server; Bandwidth (computing); Key (lock); Real-time computing,"Since the invention in 2016, federated learning (FL) has been a key concept of artificial intelligence, in which the data of FL users needs not to be uploaded to the central server. However, performing FL tasks may not be feasible due to the unavailability of terrestrial communications and the battery limitation of FL users. To address these issues, we make use of unmanned aerial vehicles (UAVs) and wireless powered communications (WPC) for FL networks. In order to enable sustainable FL solutions, the UAV equipped with edge computing and WPC capabilities is deployed as an aerial energy source as well as an aerial server to perform FL tasks. We propose a joint algorithm of UAV placement, power control, transmission time, model accuracy, bandwidth allocation, and computing resources, namely energy-efficient FL (E2FL), aiming at minimizing the total energy consumption of the aerial server and users. The E2FL overcomes the original nonconvex problem by an efficient algorithm. We show that sustainable FL solutions can be provided via UAV-enabled WPC through various simulation results. Moreover, the outperformance of E2FL in terms of energy efficiency over several benchmarks emphasizes the need for a joint resource allocation framework rather than optimizing a subset of optimization factors."
da9f3c9f086bb1b7,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",HCP: Heterogeneous Computing Platform for Federated Learning Based Collaborative Content Caching Towards 6G Networks,Zubair Md. Fadlullah; Nei Kato,2020,2020-04-08,10.1109/tetc.2020.2986238,https://doi.org/10.1109/tetc.2020.2986238,False,140,25,Computer science; Base station; Computer network; Asynchronous communication; Distributed computing; Cloud computing; User equipment; Enhanced Data Rates for GSM Evolution; Quality of experience; Wireless; Heterogeneous network; Wireless network,"A heterogeneous computing architecture is essential to facilitate intelligent network traffic control for a joint computation, communication, and collaborative caching optimization in 6G networks to provide stringent Quality of Experience (QoE) guarantees. In this paper, we consider a 6G integrated aerial-terrestrial network model where Unmanned Aerial Vehicles (UAVs) and terrestrial Remote Radio Heads (RRHs) jointly serve as heterogeneous Base Stations (hgNBs) of a Cloud Radio Access Network (HCRAN) serving different mobile user (UE) types. We propose a distributed heterogeneous computing platform (HCP) across the UAVs and terrestrial Base Stations (BSs) by utilizing their caching and cooperative communication capabilities. In order to preserve the privacy of the content of the UEs, we propose a 2-stage federated learning algorithm among the UEs, UAVs/BSs, and HCP to collaboratively predict the content caching placement by jointly considering traffic distribution, UE mobility and localized content popularity. An asynchronous weight updating method is adopted to avoid redundant learning transfer in the federated learning. Once the global model is learnt by the HCP, it transfers the learned model to the UEs to facilitate the much desired edge intelligence in the considered 6G tiny cell. The effectiveness of the proposal is evaluated by extensive numerical analysis."
bb3e44b2eb9bf8a0,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",An Integrated GNSS/LiDAR-SLAM Pose Estimation Framework for Large-Scale Map Building in Partially GNSS-Denied Environments,Guojian He; Xiongbing Yuan; Yan Zhuang; Huosheng Hu,2020,2020-09-17,10.1109/tim.2020.3024405,https://doi.org/10.1109/tim.2020.3024405,False,131,25,GNSS applications; Lidar; Simultaneous localization and mapping; Computer science; Computer vision; Remote sensing; Global Positioning System; Artificial intelligence; Air navigation; Ranging; Sensor fusion; Geography,"This article presents an integrated global navigation satellite system/light detection and ranging (GNSS/LiDAR)-based simultaneous localization and mapping (SLAM) pose estimation framework to perform large-scale 3-D map building in partially GNSS-denied outdoor environments. The framework takes the advantage of the complementarity between GNSS positioning and LiDAR-SLAM to decompose the map building task according to the GNSS real-time kinematic (RTK) status. When mapping in GNSS-denied scenes, a 3-D LiDAR-SLAM algorithm is adopted to estimate poses and a correction algorithm is presented to correct drift errors. On the other hand, when mapping in open scenes, a GNSS-initialized LiDAR mapping algorithm (GL-mapping) is proposed to loosely couple GNSS positioning and LiDAR data registration. It can perform the orientation estimation without the use of either the high-cost inertial sensing device or the GNSS dual-antenna. Experiments are conducted in large-scale outdoor environments to demonstrate that the proposed framework can accomplish simultaneous pose estimation and map building with high precision in both open scenes and GNSS-denied scenes."
0fbe36f0ab52edfd,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,An Evaluation of the Vestigial Signal Defense for Civil GPS Anti-Spoofing,"Humphreys, Todd E.",2018,2018-01-01,10.15781/t2sq8r09x,http://hdl.handle.net/2152/63296,True,111,25,Spoofing attack; Multipath propagation; Computer science; Computer security; GNSS applications; SIGNAL (programming language); Global Positioning System; Multipath mitigation; Interference (communication); Telecommunications; Channel (broadcasting); Programming language,"A receiver-autonomous non-cryptographic civil GPS antispoofing&#13;\ntechnique called the vestigial signal defense&#13;\n(VSD) is defined and evaluated. This technique monitors&#13;\ndistortions in the complex correlation domain to detect&#13;\nspoofing attacks. Multipath and spoofing interference&#13;\nmodels are developed to illustrate the challenge of distinguishing the two phenomena in the VSD. A campaign to&#13;\ncollect spoofing and multipath data is described, which&#13;\nspecific candidate VSD techniques can be tested against.&#13;\nTest results indicate that the presence of multipath complicated&#13;\nthe setting of an appropriate spoofing detection&#13;\nthreshold."
c8675b3e665681a5,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Joint Training and Resource Allocation Optimization for Federated Learning in UAV Swarm,Yun Shen; Yuben Qu; Chao Dong; Fuhui Zhou; Qihui Wu,2022,2022-02-18,10.1109/jiot.2022.3152829,https://doi.org/10.1109/jiot.2022.3152829,False,78,25,Computer science; Resource allocation; Joint (building); Resource management (computing); Training (meteorology); Particle swarm optimization; Distributed computing; Swarm behaviour; Artificial intelligence; Machine learning; Computer network; Engineering,"Unmanned aerial vehicles (UAVs) have been widely used to perform search and tracking tasks in military and civil fields. To perform these tasks autonomously, a swarm of multiple UAVs need to be endowed with intelligence through machine learning (ML). However, the traditional centralized ML cannot be directly applied in UAV networks, since it is challenging to transmit raw data with limited bandwidth and energy budget. As a distributed manner, federated learning (FL) is more suitable for UAV networks than traditional ML schemes in order to boost edge intelligence for UAVs. Considering the limited energy supply of UAVs, we study how to minimize UAVs’ overall training energy consumption by jointly optimizing the local convergence threshold, local iterations, computation resource allocation, and bandwidth allocation, subject to the FL global accuracy guarantee and maximum training latency constraint. The formulated nonconvex mixed-integer programming problem is solved by a joint training and resource allocation optimization algorithm. In addition, we also study how to solve the problem considering fairness among different UAVs by changing the objective to minimizing the maximum energy consumption of UAVs, and extend the aforementioned approach to this problem. Our simulation results show that while satisfying both the training accuracy and latency constraints, the proposed algorithm can reduce more UAVs’ overall training energy consumption and the maximum energy consumption in the UAV swarm than four baseline schemes."
a18c20fbb58a76f9,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",Long-range GPS-denied aerial inertial navigation with LIDAR localization,Garrett Hemann; Sanjiv Singh; Michael Kaess,2016,2016-10-01,10.1109/iros.2016.7759267,https://doi.org/10.1109/iros.2016.7759267,False,68,25,Global Positioning System; Inertial measurement unit; Inertial navigation system; Lidar; Computer science; Kalman filter; Elevation (ballistics); Position (finance); GPS/INS; Extended Kalman filter; Range (aeronautics); Digital elevation model,"Despite significant progress in GPS-denied autonomous flight, long-distance traversals (> 100 km) in the absence of GPS remain elusive. This paper demonstrates a method capable of accurately estimating the aircraft state over a 218 km flight with a final position error of 27 m, 0.012% of the distance traveled. Our technique efficiently captures the full state dynamics of the air vehicle with semi-intermittent global corrections using LIDAR measurements matched against an a priori Digital Elevation Model (DEM). Using an error-state Kalman filter with IMU bias estimation, we are able to maintain a high-certainty state estimate, reducing the computation time to search over a global elevation map. A sub region of the DEM is scanned with the latest LIDAR projection providing a correlation map of landscape symmetry. The optimal position is extracted from the correlation map to produce a position correction that is applied to the state estimate in the filter. This method provides a GPS-denied state estimate for long range drift-free navigation. We demonstrate this method on two flight data sets from a full-sized helicopter, showing significantly longer flight distances over the current state of the art."
b11393f421a8c610,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Detecting Signal Spoofing Attack in UAVs Using Machine Learning Models,A Container-based DoS Attack-Resilient Control Framework for Real-Time UAV Systems,Jiyang Chen; Zhiwei Feng; Jen-Yang Wen; Bo Liu; Lui Sha,2019,2019-03-01,10.23919/date.2019.8714888,https://doi.org/10.23919/date.2019.8714888,False,61,25,Computer science; Denial-of-service attack; Embedded system; Computer security; Software; Computer network; Operating system; The Internet,"The Unmanned aerial vehicles (UAVs) sector is fast-expanding. Protection of real-time UAV applications against malicious attacks has become an urgent problem that needs to be solved. Denial-of-service (DoS) attack aims to exhaust system resources and cause important tasks to miss deadlines. DoS attack may be one of the common problems of UAV systems, due to its simple implementation. In this paper, we present a software framework that offers DoS attack-resilient control for real-time UAV systems using containers: ContainerDrone. The framework provides defense mechanisms for three critical system resources: CPU, memory, and communication channel. We restrict attacker's access to CPU core set and utilization. Memory bandwidth throttling limits attacker's memory usage. By simulating sensors and drivers in the container, a security monitor constantly checks DoS attacks over communication channels. Upon the detection of a security rule violation, the framework switches to the safety controller to mitigate the attack. We implemented a prototype quadcopter with commercially off-the-shelf (COTS) hardware and open-source software. Our experimental results demonstrated the effectiveness of the proposed framework defending against various DoS attacks."
c72e89b1ebe3c4b1,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",A unified framework for joint mobility prediction and object profiling of drones in UAV networks,Peng Han; Abolfazl Razi; Fatemeh Afghah; Jonathan Ashdown,2018,2018-10-01,10.1109/jcn.2018.000068,https://doi.org/10.1109/jcn.2018.000068,False,58,25,Computer science; Drone; Profiling (computer programming); Mobility model; Wireless ad hoc network; Distributed computing; Object (grammar); Search and rescue; Artificial intelligence; Computer network; Real-time computing; Robot,"In recent years, using a network of autonomous and cooperative unmanned aerial vehicles (UAVs) without command and communication from the ground station has become more imperative, particularly in search-and-rescue operations, disaster management, and other applications where human intervention is limited. In such scenarios, UAVs can make more efficient decisions if they acquire more information about the mobility, sensing and actuation capabilities of their neighbor nodes. In this study, we develop an unsupervised online learning algorithm for joint mobility prediction and object profiling of UAVs, to facilitate control and communication protocols. The proposed method not only predicts the future locations of the surrounding flying objects, but also classifies them into different groups with similar levels of maneuverability (e.g., rotatory and fixed-wing UAVs) without prior knowledge regarding these classes. This method is flexible in admitting new object types with unknown mobility profiles, and is thereby applicable to emerging flying ad-hoc networks (FANETs) with heterogeneous nodes."
872d75218ce4186f,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Detecting Signal Spoofing Attack in UAVs Using Machine Learning Models,Anti-Jamming Communication Game for UAV-Aided VANETs,Xiaozhen Lu; Dongjin Xu; Liang Xiao; Lei Wang; Weihua Zhuang,2017,2017-12-01,10.1109/glocom.2017.8253987,https://doi.org/10.1109/glocom.2017.8253987,False,48,25,Jamming; Relay; Computer science; Vehicular ad hoc network; Wireless ad hoc network; Computer network; Transmission (telecommunications); Game theory; Wireless; Telecommunications; Power (physics); Quantum mechanics,"Vehicular ad-hoc networks (VANETs) are vulnerable to jamming attacks, and frequency hopping-based anti- jamming techniques are not always applicable in VANETs due to the high mobility of the onboard units (OBUs) especially under a large scale network topology. In this paper, we use unmanned aerial vehicles (UAVs) to deal with VANET jamming, especially smart jamming that changes the jamming policy based on the ongoing communication status of the VANET. More specifically, the UAV relays the data of OBUs to another roadside unit (RSU) with a better transmission condition if the serving RSU is located in a heavily jammed area. The interactions between the UAV and the jammer are formulated as an anti-jamming UAV relay game, in which the UAV decides whether or not to relay the data of the OBU to another RSU that is far away from the jammer, and the latter chooses the jamming power. The Nash equilibria (NE) of the game are derived to reveal how the best UAV relay strategy depends on the transmission cost and the radio channel model. A hotbooting policy hill climbing (PHC)-based UAV relay strategy is proposed to address jamming in the dynamic UAV-aided VANET game without the knowledge of network model and jamming model. Simulation results show that the proposed relay strategy can efficiently reduce the bit error rate (BER) of OBU data and thus increase the utility of VANET in comparison with a Q-learning based scheme."
